"headword","pos","dialect_id","jsonb_data"
"Anụanagbaegbe","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Anụanagbaegbe"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Anụkpọlụnkụ","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Anụkpọlụnkụ"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Anụnkankampi","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Anụnkankampi"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Anyanwụ ụtụtụ","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Anyanwụ ụtụtụ"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Arọbinagụ","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Arọbinagụ"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Arụsịnaejeụka","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Arụsịnaejeụka"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Dikeanakpaogwu","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Dikeanakpaogwu"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ebubedike","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ebubedike"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Egbeigwe","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Egbeigwe"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Enyikwọnwa","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Enyikwọnwa"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Eriweagụagụ","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Eriweagụagụ"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ezeamanọgaechi","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ezeamanọgaechi"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ezedịọhamma","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ezedịọhamma"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ezeebunafọ","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ezeebunafọ"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ezeego","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ezeego"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ezekudele","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ezekudele"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ezekwesịrị","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ezekwesịrị"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ezeomemma","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ezeomemma"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ezeomeudo","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ezeomeudo"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Eziahakaego","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Eziahakaego"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Gburugburu","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Gburugburu"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Igirigindụ","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Igirigindụ"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ikemba","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ikemba"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ikukuamanọnya","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ikukuamanọnya"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Iteego","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Iteego"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Mmiridoroedo","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Mmiridoroedo"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Mmirimma","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Mmirimma"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Mmirinebuogwe","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Mmirinebuogwe"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Nneọma","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Nneọma"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Nshanshammiri","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Nshanshammiri"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ntumagburuenyi","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ntumagburuenyi"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Nwachimereeze","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Nwachimereeze"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ọbataobie","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ọbataobie"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ọbịalịnamma","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ọbịalịnamma"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Obidiya","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Obidiya"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ochendo","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ochendo"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ọchịnanwata","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ọchịnanwata"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ọchịrịọzụọ","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ọchịrịọzụọ"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ọdịụkọnamba","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ọdịụkọnamba"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ogbuagu","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ogbuagu"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ogbuanyịnya","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ogbuanyịnya"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ogbuehi","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ogbuehi"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ogbukaagụ","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ogbukaagụ"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ọgbụnechendo","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ọgbụnechendo"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ojembaenweiro","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ojembaenweiro"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
"Ojenanwayọ","praise_poetry","5","{""source"": ""Praise (online)"", ""genre"": ""praise_poetry"", ""language"": ""igbo"", ""subject"": ""general"", ""praise_text"": ""Ojenanwayọ"", ""meaning"": """", ""origin"": ""Fabulous & Mbagwu 2021 (NJAH) — https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""source_url"": ""https://nigerianjournalsonline.com/index.php/NJAH/article/download/2195/2142"", ""license"": ""unstated — cited academic use"", ""dialect_assigned_default"": false}"
